"Sweep","mVd","stimAmin","FVmin","indexFVmin","EPSPmin","indexEPSPmin","slopeEPSP"
"Cond.Sweep.852...mV.",3.46719116211062,-2.05911010742062,-0.12490600586062,312,-0.60036987305062,645,-0.251709446496293
"Cond.Sweep.853...mV.",3.4618023681653,-2.0500592041053,-0.1402691650353,317,-0.6157330322253,646,-0.283610928871085
"Cond.Sweep.854...mV.",3.4641864013685,-2.0408465576185,-0.1200701904285,318,-0.6059100341785,656,-0.268720079970629
"Cond.Sweep.855...mV.",3.35120056152454,-2.03711364746454,-0.12488220214454,315,-0.58630798339454,691,-0.253955152837669
"Cond.Sweep.856...mV.",3.34630737304813,-2.18786010741813,-0.12792358398813,326,-0.64489135741813,630,-0.264048678098492
"Cond.Sweep.857...mV.",3.34429382324334,-2.17302917480334,-0.10698913574334,340,-0.62334655761334,631,-0.283616911104597
"Cond.Sweep.858...mV.",3.44519592285288,-2.28613830566288,-0.11877990722288,351,-0.63391662597288,658,-0.295035113876879
"Cond.Sweep.859...mV.",3.43832397461056,-2.04000854492056,-0.11007690430056,323,-0.59225463867056,640,-0.243608233932351
"Cond.Sweep.860...mV.",3.43696716308721,-2.03865173339721,-0.11726501464721,310,-0.60798767089721,668,-0.284064351791378
"Cond.Sweep.861...mV.",3.33552001953247,-2.04828857422247,-0.12385009765247,321,-0.61091064453247,646,-0.294638234392699
"Cond.Sweep.862...mV.",3.34085754394656,-2.04508117675656,-0.11820129394656,316,-0.59427551269656,636,-0.248614879327749
"Cond.Sweep.863...mV.",3.36043701172001,-2.04146728516001,-0.12130126953001,313,-0.59188232422001,651,-0.259846375161665
"Cond.Sweep.864...mV.",3.4885357666027,-2.0444439697227,-0.1206158447227,351,-0.5710552978527,648,-0.253213418499229
"Cond.Sweep.865...mV.",3.51406921386836,-2.03823913573836,-0.13699401855836,318,-0.60086120605836,630,-0.289728221151608
"Cond.Sweep.866...mV.",3.5435388183606,-2.0390222168006,-0.1219079589806,321,-0.5753991699206,647,-0.291340910313075
"Cond.Sweep.867...mV.",3.45898132324351,-2.04662780761351,-0.12951354980351,314,-0.61291198730351,658,-0.278223524007765
"Cond.Sweep.868...mV.",3.46761474609509,-2.05037841796509,-0.11983642578509,338,-0.60872802734509,653,-0.254181652055438
"Cond.Sweep.869...mV.",3.47022460937642,-2.10853027343642,-0.13404296874642,325,-0.60462402343642,651,-0.295815801183099
"Cond.Sweep.870...mV.",3.5739373779309,-2.2818231201209,-0.1217889404309,319,-0.6393670654309,654,-0.26916667649098
"Cond.Sweep.871...mV.",3.56862976074342,-2.24477722168342,-0.13723327636342,325,-0.61880065918342,638,-0.26251138192974
"Cond.Sweep.872...mV.",3.56724182129029,-2.06760803223029,-0.14072814941029,320,-0.57957092285029,614,-0.268026498649475
"Cond.Sweep.873...mV.",3.45782165527465,-2.07171325683465,-0.11187438964465,310,-0.60686950683465,647,-0.385976696506155
"Cond.Sweep.874...mV.",3.45177124023556,-2.07542846679556,-0.12291381835556,319,-0.62584350585556,649,-0.264012565965431
"Cond.Sweep.875...mV.",3.4461627197277,-2.1162066650377,-0.1264605712877,324,-0.6159625244177,650,-0.28442955912495
"Cond.Sweep.876...mV.",3.54569580078246,-2.15531494140246,-0.11307861328246,327,-0.62089111328246,637,-0.296027084353181
"Cond.Sweep.877...mV.",3.5380017089856,-2.0871960449256,-0.1438366699256,319,-0.6052624511756,633,-0.273104959579967
"Cond.Sweep.878...mV.",3.52890991211062,-2.14341186523062,-0.13108276367062,312,-0.59556030273062,648,-0.251657372268686
"Cond.Sweep.879...mV.",3.42090637207159,-2.09766418457159,-0.13904602051159,321,-0.60840637207159,631,-0.280170317365392
"Cond.Sweep.880...mV.",3.41518920898577,-2.06509155273577,-0.13088745117577,325,-0.60757202148577,644,-0.243087083752286
"Cond.Sweep.881...mV.",3.40931213379044,-2.06409729004044,-0.13538635254044,321,-0.59925354004044,650,-0.250310999973564
"Cond.Sweep.882...mV.",3.51201416015748,-2.03740478515748,-0.13982177734748,317,-0.58171630859748,637,-0.206113638794658
"Cond.Sweep.883...mV.",3.50609069824345,-2.01195007324345,-0.12108093261345,321,-0.57274108886345,652,-0.260138260693428
"Cond.Sweep.884...mV.",3.50653015136831,-2.03008972167831,-0.12518249511831,334,-0.57195983886831,644,-0.301054108557561
"Cond.Sweep.885...mV.",3.40049255371211,-2.01804626465211,-0.12168395996211,337,-0.55869567871211,646,-0.291407052342757
"Cond.Sweep.886...mV.",3.40224853515761,-2.04177490234761,-0.13442626952761,322,-0.58364501952761,644,-0.285527477525392
"Cond.Sweep.887...mV.",3.39756469726679,-1.99802856445679,-0.11143188476679,340,-0.55393676757679,628,-0.204648046052438
"Cond.Sweep.888...mV.",3.50568908691531,-2.01460021972531,-0.13105529785531,325,-0.58027404785531,644,-0.269034859185184
"Cond.Sweep.889...mV.",3.50352783203239,-2.08079833984239,-0.11851806640239,336,-0.60740966797239,637,-0.281192068107235
"Cond.Sweep.890...mV.",3.49719726562628,-2.03723632812628,-0.12317382812628,319,-0.58276855468628,662,-0.294759687679879
"Cond.Sweep.891...mV.",3.39275146484508,-2.13603759765508,-0.13164306640508,329,-0.62053466796508,640,-0.297855998139125
"Cond.Sweep.892...mV.",3.39879760742304,-1.99132690429304,-0.10839233398304,311,-0.57592163086304,648,-0.309665386491652
"Cond.Sweep.893...mV.",3.40835449218882,-2.05093261718882,-0.11733886718882,329,-0.60623046874882,643,-0.305115205073787
"Cond.Sweep.894...mV.",3.5222076416028,-2.0750640869128,-0.1146148681628,328,-0.6077789306628,637,-0.289008219238229
"Cond.Sweep.895...mV.",3.52427978515742,-2.08140869140742,-0.12950439452742,317,-0.59581298827742,632,-0.326346017261893
"Cond.Sweep.896...mV.",3.52948425293075,-2.05304382324075,-0.11945007324075,326,-0.57904479980075,639,-0.257774322115876
"Cond.Sweep.897...mV.",3.43687438964965,-2.05809020995965,-0.12083435058965,322,-0.60240173339965,641,-0.250775578760345
"Cond.Sweep.898...mV.",3.45112426757935,-2.00581176757935,-0.11433227538935,326,-0.58247192382935,666,-0.285348733127663
"Cond.Sweep.899...mV.",3.45816833496208,-2.01712829590208,-0.11344177246208,317,-0.60477478027208,634,-0.253652597403728
"Decay.Sweep.0...mV.",3.56431030273559,-2.02012084960559,-0.11338256835559,329,-0.56748413085559,651,-0.267172866025854
"Decay.Sweep.1...mV.",3.45535705566546,-2.29935119628546,-0.13077209472546,327,-0.80765197753546,646,-0.414375392977135
"Decay.Sweep.2...mV.",3.52166503906387,-2.41021484375387,-0.13970703125387,330,-0.80926269531387,634,-0.448854327636813
"Decay.Sweep.3...mV.",3.43201416015758,-2.52625244140758,-0.14099853515758,321,-0.79651611327758,648,-0.407105720259383
"Decay.Sweep.4...mV.",3.53676574707161,-2.59499328613361,-0.13039367676161,332,-0.83596008301161,628,-0.41134840910011
"Decay.Sweep.5...mV.",3.40127197265763,-2.51809326171963,-0.13528076171763,317,-0.80056396484763,614,-0.470628753051507
"Decay.Sweep.6...mV.",3.64240356445446,-2.58588500976446,-0.12311645507446,316,-0.84272094726446,652,-0.466994026961371
"Decay.Sweep.7...mV.",3.53240478515753,-2.66692626953253,-0.13701904296753,336,-0.84746826171753,637,-0.476435717296366
"Decay.Sweep.8...mV.",3.50782592773566,-2.64112670898566,-0.13197143554566,357,-0.85706909179566,647,-0.446179847575526
"Decay.Sweep.9...mV.",3.44511169433717,-2.62724060058717,-0.13822692870717,322,-0.82792419433717,640,-0.517086561907307
"Decay.Sweep.10...mV.",3.47271240234498,-2.70366943359498,-0.13958251953498,321,-0.87566650390498,625,-0.521669973430397
"Decay.Sweep.11...mV.",3.38212890625124,-2.67229003906324,-0.12468261719124,324,-0.85832519531124,629,-0.490912240453543
"Decay.Sweep.12...mV.",3.41574951172001,-2.68149658203201,-0.16318603516001,325,-0.88645263672001,634,-0.510979479057453
"Decay.Sweep.13...mV.",3.37675354004039,-2.69621154785239,-0.13883850098039,313,-0.85661193848039,616,-0.453437508155223
"Decay.Sweep.14...mV.",3.41024230957157,-2.66500305175857,-0.12533020019157,323,-0.88094543457157,657,-0.455466769758093
"Decay.Sweep.15...mV.",3.25929870605602,-2.67214050293102,-0.13979187011602,323,-0.86916198730602,653,-0.445400307495209
"Decay.Sweep.16...mV.",3.41114074707156,-2.69947082519656,-0.12805969238156,348,-0.87879211426156,614,-0.555840062759463
"Decay.Sweep.17...mV.",3.34877441406371,-2.79762695312571,-0.12550781250371,319,-0.90431640625371,633,-0.492806129755912
"Decay.Sweep.18...mV.",3.43692443847774,-2.77774475097774,-0.13248107909774,315,-0.89664123534774,641,-0.476767322288759
"Decay.Sweep.19...mV.",3.31839355468882,-2.73978027343882,-0.14273437499882,322,-0.87149414062882,631,-0.512511796658835
"Decay.Sweep.20...mV.",3.40145874023576,-2.78622436523576,-0.12875366210576,322,-0.90939331054576,635,-0.488172844623511
"Decay.Sweep.21...mV.",3.27294799804811,-2.71996948242311,-0.12841674804811,315,-0.89013549804811,630,-0.464134076577792
"Decay.Sweep.22...mV.",3.37848266601679,-2.79071411132879,-0.14545043945679,317,-0.92425903320679,637,-0.441302096255468
"Decay.Sweep.23...mV.",3.28186401367309,-2.89368041992309,-0.14282592773309,352,-0.98266967773309,631,-0.496190744681206
"Decay.Sweep.24...mV.",3.31618164062606,-2.88283203125106,-0.13930175781606,317,-0.94130371093606,632,-0.505289998087063
"Decay.Sweep.25...mV.",3.27574707031383,-2.82896972656383,-0.13854003906383,312,-0.95030761718383,643,-0.504240279193116
"Decay.Sweep.26...mV.",3.35997192382946,-2.87108032226646,-0.12571899413946,322,-0.92711059569946,646,-0.500290807670458
"Decay.Sweep.27...mV.",3.3323815917981,-2.7958825683601,-0.1323083496081,317,-0.9416345214881,626,-0.489633733577361
"Decay.Sweep.28...mV.",3.41580871582174,-2.70352844238374,-0.12235168457174,319,-0.91214660644174,630,-0.450616295430383
"Decay.Sweep.29...mV.",3.29819335937631,-2.71713867187631,-0.13046874999631,322,-0.88791503906631,632,-0.47525726642258
"Decay.Sweep.30...mV.",3.41757019043095,-2.73946960449295,-0.13448913574095,321,-0.92001159668095,644,-0.445378240459481
"Decay.Sweep.31...mV.",3.27161743164186,-2.78211547851686,-0.11609985351186,320,-0.90711547851186,636,-0.478055949260316
"Decay.Sweep.32...mV.",3.43471069336062,-2.72731323242262,-0.13881225586062,322,-0.91151733398062,633,-0.511282634392331
"Decay.Sweep.33...mV.",3.3202447509777,-2.8008355712897,-0.1531304931677,317,-0.8892144775377,646,-0.483407507408174
"Decay.Sweep.34...mV.",3.39460205078243,-2.81598876953243,-0.13288330078243,328,-0.97699951172243,636,-0.501752661008381
"Decay.Sweep.35...mV.",3.28474853515745,-2.84712646484445,-0.13472412109745,317,-0.93489501952745,653,-0.470082743184659
"Decay.Sweep.36...mV.",3.51521301269645,-2.82673645019645,-0.15400695800645,317,-0.94502258300645,640,-0.520028474128868
"Decay.Sweep.37...mV.",3.36354003906378,-2.86305175781378,-0.14149414062378,322,-0.93617187500378,628,-0.487758396389773
"Decay.Sweep.38...mV.",3.44343444824332,-2.86848327636832,-0.12251159668332,361,-0.95625183105332,617,-0.463411659545444
"Decay.Sweep.39...mV.",3.36427062988394,-2.95289367675894,-0.13551086425394,318,-1.04066223144394,632,-0.531045805762032
"Decay.Sweep.40...mV.",3.42531127929809,-3.01393432617309,-0.15016479491809,355,-1.06264038085809,635,-0.538944666693314
"Decay.Sweep.41...mV.",3.2791058349622,-3.0276409912122,-0.1516644287122,361,-1.0671917724622,635,-0.564084734235509
"Decay.Sweep.42...mV.",3.35830505371226,-2.98049743652426,-0.14114196777226,315,-1.02554138183226,638,-0.534447089776661
"Decay.Sweep.43...mV.",3.21804382324341,-2.96718933105541,-0.14004089355341,320,-1.03664733886341,629,-0.518212468876357
"Decay.Sweep.44...mV.",3.32531799316523,-2.99694885254023,-0.13989318847523,360,-1.02063049316523,632,-0.523661519144734
"Decay.Sweep.45...mV.",3.19838562011849,-3.03664245605549,-0.13320007323849,325,-1.02370300292849,660,-0.538793103451433
"Decay.Sweep.46...mV.",3.33804931640737,-2.99686279296937,-0.12637939452737,316,-1.01688232421737,635,-0.507408088733742
"Decay.Sweep.47...mV.",3.21616455078251,-3.00254150390751,-0.13022705078251,315,-1.02317138672251,639,-0.501473300694109
"Decay.Sweep.48...mV.",3.27048767089965,-3.02329528808665,-0.12473571776965,324,-1.00608337401965,630,-0.578144070891466
"Decay.Sweep.49...mV.",3.18809753418109,-3.04039245605609,-0.16197448730109,319,-1.02073913574109,635,-0.494541266026099
"Decay.Sweep.50...mV.",3.27022827148563,-3.05294311523563,-0.14400756835563,318,-1.00094116210563,633,-0.512473900001749
"Decay.Sweep.51...mV.",3.1738366699232,-2.9998864746102,-0.1397790527332,320,-1.0339440917932,618,-0.531293708326076
"Decay.Sweep.52...mV.",3.30925476074325,-3.07854187011825,-0.14091979980325,322,-1.06132995605325,649,-0.54511490401556
"Decay.Sweep.53...mV.",3.16706542968863,-3.09382324218863,-0.12080078124863,358,-1.04182128905863,619,-0.52879973724987
"Decay.Sweep.54...mV.",3.30923889160282,-3.05716369628982,-0.14700744629282,315,-1.05032775879282,614,-0.568019959835663
"Decay.Sweep.55...mV.",3.18440490722781,-3.09468322754031,-0.15034729003781,320,-1.03657775878781,650,-0.531156944864395
"Decay.Sweep.56...mV.",3.29065124511839,-3.08374206543039,-0.12841979980839,311,-1.05676452636839,627,-0.566046578546062
"Decay.Sweep.57...mV.",3.21186828613423,-3.05134582519623,-0.13386535644423,318,-1.06465148925423,617,-0.511471440774994
"Decay.Sweep.58...mV.",3.27155151367298,-3.11469116210998,-0.13129272461298,361,-1.09564819336298,617,-0.58988214849169
"Decay.Sweep.59...mV.",3.18508056640751,-3.13564208984501,-0.14247802734751,317,-1.09767822265751,629,-0.570587295167351
"Decay.Sweep.60...mV.",3.26582885742311,-3.18037963867311,-0.13960815429311,361,-1.11006713867311,619,-0.603498152565813
"Decay.Sweep.61...mV.",3.17578857422003,-3.11963623047003,-0.15821044922003,311,-1.08960693359003,637,-0.547044708440663
"Decay.Sweep.62...mV.",3.30737548828256,-3.18042236328256,-0.14575439453256,317,-1.11010986328256,617,-0.532664947620186
"Decay.Sweep.63...mV.",3.19247070312625,-3.14303222656375,-0.12179199218625,318,-1.08553710937625,639,-0.582579805599959
"Decay.Sweep.64...mV.",3.30883361816524,-3.12939025879024,-0.12035705566524,313,-1.06212951660524,647,-0.583117825168794
"Decay.Sweep.65...mV.",3.23023071289181,-3.16065063476681,-0.13574829101181,314,-1.08728637695181,618,-0.543059363092579
"Decay.Sweep.66...mV.",3.31337951660283,-3.18032287597783,-0.13344787597283,315,-1.08254455566283,638,-0.498575705008074
"Decay.Sweep.67...mV.",3.21709411621239,-3.17314880371239,-0.12871520996239,317,-1.07781188965239,627,-0.544566683420426
"Decay.Sweep.68...mV.",3.318948364259,-3.193215942384,-0.140847778319,314,-1.113137817379,620,-0.578153002393957
"Decay.Sweep.69...mV.",3.18366455078251,-3.17756103515751,-0.13373779297251,328,-1.09321044922251,609,-0.566033706851414
"Decay.Sweep.70...mV.",3.27457031250114,-3.20926269531364,-0.12576660156114,320,-1.13040527344114,622,-0.541393741487022
"Decay.Sweep.71...mV.",3.17745605468883,-3.20919433593883,-0.15987792968883,318,-1.13338867187883,621,-0.54580298808503
"Decay.Sweep.72...mV.",3.26080810546993,-3.21625244140743,-0.12970458983993,309,-1.12518798827993,631,-0.558303813786216
"Decay.Sweep.73...mV.",3.18348754882945,-3.21888793945445,-0.12806762694945,313,-1.09669555663945,635,-0.577219716316609
"Decay.Sweep.74...mV.",3.23866210937621,-3.22889648437621,-0.13136230468621,314,-1.12806640624621,633,-0.559663494756325
"Decay.Sweep.75...mV.",3.1563409423841,-3.2338555908216,-0.1326593017541,309,-1.1311944580041,643,-0.549848777637269
"Decay.Sweep.76...mV.",3.24936340332137,-3.23776672363387,-0.12375305176137,317,-1.14181945801137,622,-0.542388035896143
"Decay.Sweep.77...mV.",3.08053039550927,-3.19954895019727,-0.12337707519927,323,-1.12374328612927,628,-0.520948550106577
"Decay.Sweep.78...mV.",3.22108337402476,-3.21559020996226,-0.12110778808476,357,-1.12086364746476,615,-0.567772124140155
"Decay.Sweep.79...mV.",3.09399719238402,-3.20752258300902,-0.11548156738402,345,-1.14270324707402,627,-0.57055940582554
"Decay.Sweep.80...mV.",3.19576416015747,-3.19820556640747,-0.15194091796747,361,-1.11080322265747,612,-0.552648029322397
"Decay.Sweep.81...mV.",3.10234008789196,-3.20671020507996,-0.13908325195196,361,-1.14738403320196,620,-0.532391533446614
"Decay.Sweep.82...mV.",3.16831054687642,-3.21225585937642,-0.12021484374642,361,-1.13034667968642,652,-0.521935975050044
"Decay.Sweep.83...mV.",3.10161926269652,-3.21697570800952,-0.12676574706652,326,-1.13506652831652,637,-0.598715959442972
"Decay.Sweep.84...mV.",3.20447143554815,-3.20325073242315,-0.14050659179815,361,-1.11645874023815,627,-0.529235237744758
"Decay.Sweep.85...mV.",3.08091491699338,-3.22617858886838,-0.13596862793338,311,-1.12046569824338,639,-0.599655039582577
"Decay.Sweep.86...mV.",3.21888183593871,-3.24085449218871,-0.12439941405871,316,-1.12842773437871,646,-0.526804535506102
"Decay.Sweep.87...mV.",3.06660278320449,-3.23261840820449,-0.11982543945449,334,-1.12507446289449,623,-0.539227876949946
"Decay.Sweep.88...mV.",3.18028991699333,-3.23094909668083,-0.11022155761333,321,-1.14293640136333,618,-0.527784218330651
"Decay.Sweep.89...mV.",3.05484313964972,-3.23123474121272,-0.12088317870972,310,-1.12247009276972,642,-0.5833524487375
"Decay.Sweep.90...mV.",3.13709838867319,-3.23231323242319,-0.13172729492319,318,-1.13575561523319,627,-0.571469191212269
"Decay.Sweep.91...mV.",3.02012268066521,-3.24473205566521,-0.11790100097521,361,-1.12376037597521,622,-0.583301890983785
"Decay.Sweep.92...mV.",3.13806823730581,-3.22107604980581,-0.13330749511581,330,-1.09766296386581,638,-0.54647631557319
"Decay.Sweep.93...mV.",3.01534118652451,-3.22774353027451,-0.11983337402451,361,-1.10982360839451,616,-0.555827940776762
"Decay.Sweep.94...mV.",3.12240539550909,-3.23959289550909,-0.12496887206909,314,-1.11251770019909,613,-0.561683997647133
"Decay.Sweep.95...mV.",3.01434204101682,-3.23712036132982,-0.11944458007682,361,-1.10943481445682,610,-0.558676590248064
"Decay.Sweep.96...mV.",3.14470825195451,-3.23748168945451,-0.11675415039451,356,-1.14397583007451,612,-0.607519266238137
"Decay.Sweep.97...mV.",3.19927551269663,-3.21697570800913,-0.11211730956663,361,-1.11126281738663,632,-0.553279119902302
"Decay.Sweep.98...mV.",3.28410583496221,-3.24199157714971,-0.11393981933221,355,-1.12224060058221,624,-0.634429275347446
"Decay.Sweep.99...mV.",3.1364398193372,-3.2298236083997,-0.1310687255872,351,-1.0203509521472,619,-0.63194749457929
"Decay.Sweep.100...mV.",3.17020568847775,-3.23856506347775,-0.21488342284775,309,-1.21585998534775,634,-0.603101060297935
"Decay.Sweep.101...mV.",3.06759155273568,-3.18294799804868,-0.0249890136756798,354,-0.98629272460568,626,-0.567155713948759
"Decay.Sweep.102...mV.",3.21462951660277,-3.35073791504077,-0.23489318847277,352,-1.20046936035277,623,-0.609429106925205
"Decay.Sweep.103...mV.",3.08620239257945,-3.11916137695445,-0.0161340331994499,357,-0.97499633788945,647,-0.568115252818741
"Decay.Sweep.104...mV.",3.20812866211065,-3.31555053711065,-0.22534057617065,357,-1.18725463867065,624,-0.593532886999014
"Decay.Sweep.105...mV.",3.12576049804812,-3.14346069336062,-0.0288366699181202,318,-1.01638549804812,621,-0.542220535809703
"Decay.Sweep.106...mV.",3.21258911132938,-3.26935180664188,-0.18158325194938,314,-1.16608032226938,607,-0.626930823692002
"Decay.Sweep.107...mV.",3.23389282226696,-3.18628540039196,-0.10401000976696,361,-1.03723754882696,622,-0.533393379689816
"Decay.Sweep.108...mV.",3.18206970214974,-3.22479431152474,-0.13336364745974,357,-1.09100524901974,631,-0.536717726730371
"Decay.Sweep.109...mV.",3.28895202636862,-3.20655456543112,-0.13343444823862,361,-1.08924499511862,615,-0.591676539175211
"Decay.Sweep.110...mV.",3.19289245605613,-3.21364440918113,-0.13442077636613,361,-1.11952819824613,614,-0.578367659684292
"Decay.Sweep.111...mV.",3.34361022949339,-3.22031921386839,-0.12522644043339,361,-1.07737487793339,630,-0.529069984604116
"Decay.Sweep.112...mV.",3.2462121582045,-3.2388879394545,-0.1236535644545,361,-1.0751916503945,615,-0.586473890785261
"Decay.Sweep.113...mV.",3.33195922851674,-3.21843383789174,-0.11235473632674,315,-1.09441040038674,628,-0.636353038473175
"Decay.Sweep.114...mV.",3.18825256347782,-3.22548400879032,-0.13222229003782,361,-1.11427795409782,644,-0.58193606929965
"Decay.Sweep.115...mV.",3.28317138671998,-3.36312744140748,-0.12887451171998,361,-1.12008544921998,642,-0.540130431024757
"Decay.Sweep.116...mV.",3.21623291015752,-3.33525146484552,-0.12480224609752,361,-1.09404052734752,636,-0.60423513621412
"Decay.Sweep.117...mV.",3.36241638183729,-3.31664001464979,-0.12083923339729,361,-1.11815368652729,635,-0.61846731628221
"Decay.Sweep.118...mV.",3.19617004394657,-3.31091613769657,-0.12610168456657,361,-1.08130187988657,629,-0.583100107388037
"Decay.Sweep.119...mV.",3.28058959961071,-3.28181030273571,-0.12751342773071,357,-1.09064819336071,620,-0.564748590642962
"Decay.Sweep.120...mV.",3.15913452148558,-3.28791870117358,-0.12995971679558,361,-1.07600463867558,607,-0.533824049432856
"Decay.Sweep.121...mV.",3.22867614746216,-3.27262145996216,-0.11100036621216,359,-1.09122497558216,621,-0.602493637716733
"Decay.Sweep.122...mV.",3.12239257812626,-3.29390136718926,-0.12434570312626,361,-1.05879394531626,605,-0.551994537936749
"Decay.Sweep.123...mV.",3.22925476074353,-3.28174499511853,-0.12134460449353,361,-1.08936218261353,626,-0.603687993131561
"Decay.Sweep.124...mV.",3.11445434570445,-3.28169067382945,-0.12678344726445,329,-1.03925903320445,635,-0.532914030078258
"Decay.Sweep.125...mV.",3.24735168457158,-3.26200012207158,-0.12662414551158,361,-1.05496887207158,640,-0.549567401465358
"Decay.Sweep.126...mV.",3.15622619629037,-3.27402404785337,-0.13315490723037,329,-1.07126525879037,642,-0.570492966474352
"Decay.Sweep.127...mV.",3.29401123047003,-3.28790771484503,-0.13544189453003,361,-1.07355224609003,626,-0.619133886865226
"Decay.Sweep.128...mV.",3.14492858886835,-3.28347839355635,-0.12674011230835,360,-1.07705749511835,625,-0.575409873108966
"Decay.Sweep.129...mV.",3.2209423828139,-3.2667187500014,-0.1099804687539,359,-1.1005810546839,613,-0.597697326577225
"Decay.Sweep.130...mV.",3.16822998046998,-3.25856201171998,-0.13356201171998,352,-1.08998291015998,617,-0.559215385372818
"Decay.Sweep.131...mV.",3.2171246337901,-3.2738873291026,-0.1317974853501,361,-1.1132427978501,637,-0.571852463943488
"Decay.Sweep.132...mV.",3.07239196777474,-3.27991149902474,-0.13476989746474,361,-1.04480407714474,638,-0.650228769059656
"Decay.Sweep.133...mV.",3.12351318359496,-3.27304931640796,-0.11814208984496,361,-1.06296630859496,633,-0.629524029492932
"Decay.Sweep.134...mV.",3.00022338867313,-3.26694702148613,-0.12058471679313,355,-1.04221557617313,636,-0.643950965014585
"Decay.Sweep.135...mV.",3.15392028808716,-3.26805603027516,-0.12047302245716,361,-1.06346618652716,655,-0.557018264499721
"Decay.Sweep.136...mV.",3.10178100586044,-3.25742065429844,-0.11349975586044,361,-1.05344116211044,659,-0.605464876798784
"Decay.Sweep.137...mV.",3.24275756836052,-3.25008178711052,-0.11592651367052,319,-1.05342651367052,648,-0.599303263194131
"Decay.Sweep.138...mV.",3.13375427246228,-3.28390075683728,-0.11312438965228,322,-1.06832458496228,654,-0.604126761353011
"Decay.Sweep.139...mV.",3.30886840820433,-3.26431274414183,-0.12771606445433,361,-1.07742309570433,640,-0.627642202421958
"Decay.Sweep.140...mV.",3.24913024902472,-3.27537536621222,-0.11985778808472,329,-1.06590270996472,623,-0.594175111994843
"Decay.Sweep.141...mV.",3.54923461914182,-3.25687622070382,-0.12516235351182,361,-1.07486938476182,620,-0.565482399891239
"Decay.Sweep.142...mV.",3.41551025390748,-3.26170166015748,-0.11045654296748,311,-1.07237060546748,627,-0.587001362968144
"Decay.Sweep.143...mV.",3.54845336914202,-3.26341918945402,-0.10240844726202,327,-1.07347778320202,617,-0.591913859050163
"Decay.Sweep.144...mV.",3.39505432129019,-3.28274963379019,-0.11197326660019,326,-1.10135314941019,641,-0.644240885862797
"Decay.Sweep.145...mV.",3.51294494629038,-3.27429748535238,-0.0998590087903799,319,-1.06726623535038,630,-0.664267122472781
"Decay.Sweep.146...mV.",3.37012023925905,-3.27612609863405,-0.12060852050905,330,-1.06360168456905,615,-0.641191360121813
"Decay.Sweep.147...mV.",3.45657958984498,-3.27896728515698,-0.13077392578498,356,-1.09818115234498,627,-0.608161954217285
"Decay.Sweep.148...mV.",3.32060363769646,-3.27543762207146,-0.12724426269646,330,-1.03910949706646,640,-0.614395421067376
"Decay.Sweep.149...mV.",3.41200500488405,-3.28810363769605,-0.10756164550405,322,-1.06337219238405,627,-0.656863760593035
"Decay.Sweep.150...mV.",3.29813537597755,-3.30912170410255,-0.10782775878755,327,-1.03983459472755,631,-0.551615538373695
"Decay.Sweep.151...mV.",3.35798339843896,-3.29328613281396,-0.11701660155896,328,-1.06977539062896,639,-0.62648926898995
"Decay.Sweep.152...mV.",3.20926574707163,-3.29715637207163,-0.10440734863163,332,-1.07669738769163,632,-0.623526562902227
"Decay.Sweep.153...mV.",3.32718078613402,-3.29178039550902,-0.11001770019402,318,-1.05606262207402,624,-0.614684667342537
"Decay.Sweep.154...mV.",3.23922668457168,-3.27096496582168,-0.0989678955116799,354,-1.05050598144168,635,-0.609552709709048
"Decay.Sweep.155...mV.",3.39897033691531,-3.29826232910231,-0.13236877441531,318,-1.07108947753531,623,-0.594356510189336
"Decay.Sweep.156...mV.",3.30940307617303,-3.28682006836053,-0.12275756836303,314,-1.07856811523303,638,-0.641912942405266
"Decay.Sweep.157...mV.",3.50347656250118,-3.30145019531318,-0.10015625000118,325,-1.07000488281118,644,-0.565623570159134
"Decay.Sweep.158...mV.",3.43632141113401,-3.30448547363401,-0.12943664550401,357,-1.07609191894401,640,-0.608248588367217
"Decay.Sweep.159...mV.",3.58814575195449,-3.30250122070449,-0.12684204101449,318,-1.08204223632449,646,-0.598574018145541
"Decay.Sweep.160...mV.",3.50747192382935,-3.29140747070435,-0.11635864257935,318,-1.03188598632935,648,-0.614018893961111
"Decay.Sweep.161...mV.",3.64788574218873,-3.28228515625073,-0.11211914062873,325,-1.08135742187873,634,-0.613846903390072
"Decay.Sweep.162...mV.",3.56048828125136,-3.29437500000136,-0.10345703125136,324,-1.06903320312136,627,-0.633945797940878
"Decay.Sweep.163...mV.",3.68155456543112,-3.28360534668112,-0.10672546387112,349,-1.07535339355112,617,-0.60557000648195
"Decay.Sweep.164...mV.",3.62225036621212,-3.29021911621212,-0.11272888183212,334,-1.09234313965212,620,-0.612296257820629
"Decay.Sweep.165...mV.",3.67434631347771,-3.27578674316471,-0.10928283691771,322,-1.04067932128771,665,-0.602637201592406
"Decay.Sweep.166...mV.",3.54250061035274,-3.27577697753974,-0.10011779785274,320,-1.05714904785274,634,-0.621617373643097
"Decay.Sweep.167...mV.",3.63147033691522,-3.28234924316522,-0.10058654785522,317,-1.05578674316522,622,-0.626963548798548
"Decay.Sweep.168...mV.",3.51908081054813,-3.26639526367313,-0.0992810058581304,318,-1.10208862304813,628,-0.619469333537489
