"Cell","AgeGroup","Exp","tmnt","mag","Protocol","Course","Time"
"1388","17818.P2","PND14","EtOH[100mM]","Wash",244.758231027138,"NMDAr",25,34
"1389","17818.P2","PND14","EtOH[100mM]","Wash",296.558184388944,"NMDAr",25,35
"1390","16d11.P1","PND14","EtOH[50mM]","Control",-189.636221461513,"AMPAr",4,-35
"1391","16d11.P1","PND14","EtOH[50mM]","Control",-161.926261840165,"AMPAr",4,-34
"1392","16d11.P1","PND14","EtOH[50mM]","Control",-189.758291768215,"AMPAr",4,-33
"1393","16d11.P1","PND14","EtOH[50mM]","Control",-243.103015796976,"AMPAr",5,-32
"1394","16d11.P1","PND14","EtOH[50mM]","Control",-117.797845967403,"AMPAr",5,-31
"1395","16d11.P1","PND14","EtOH[50mM]","Control",-136.474602892804,"AMPAr",5,-30
"1396","16d11.P1","PND14","EtOH[50mM]","Control",-147.888176569439,"AMPAr",5,-29
"1397","16d11.P1","PND14","EtOH[50mM]","Control",187.331417813545,"NMDAr",6,-28
"1398","16d11.P1","PND14","EtOH[50mM]","Control",201.450883288739,"NMDAr",6,-27
"1399","16d11.P1","PND14","EtOH[50mM]","Control",211.896613819379,"NMDAr",6,-26
"1400","16d11.P1","PND14","EtOH[50mM]","Control",144.077839138813,"NMDAr",6,-25
"1401","16d11.P1","PND14","EtOH[50mM]","Control",-155.883781658418,"AMPAr",7,-24
"1402","16d11.P1","PND14","EtOH[50mM]","Control",-214.965810102172,"AMPAr",7,-23
"1403","16d11.P1","PND14","EtOH[50mM]","Control",-178.466788398282,"AMPAr",7,-22
"1404","16d11.P1","PND14","EtOH[50mM]","Control",-120.849603634952,"AMPAr",7,-21
"1405","16d11.P1","PND14","EtOH[50mM]","Control",193.49306186612,"NMDAr",8,-20
"1406","16d11.P1","PND14","EtOH[50mM]","Control",157.450350594426,"NMDAr",8,-19
"1407","16d11.P1","PND14","EtOH[50mM]","Control",181.068048505384,"NMDAr",8,-18
"1408","16d11.P1","PND14","EtOH[50mM]","Control",192.667634077945,"NMDAr",8,-17
"1409","16d11.P1","PND14","EtOH[50mM]","Control",-221.374501204025,"AMPAr",9,-16
"1410","16d11.P1","PND14","EtOH[50mM]","Control",-310.546860249816,"AMPAr",9,-15
"1411","16d11.P1","PND14","EtOH[50mM]","Control",-266.418444377053,"AMPAr",9,-14
"1412","16d11.P1","PND14","EtOH[50mM]","Control",-275.146471306244,"AMPAr",9,-13
"1413","16d11.P1","PND14","EtOH[50mM]","Control",179.536356799862,"NMDAr",10,-12
"1414","16d11.P1","PND14","EtOH[50mM]","Control",234.752825531387,"NMDAr",10,-11
"1415","16d11.P1","PND14","EtOH[50mM]","Control",194.205138655215,"NMDAr",10,-10
"1416","16d11.P1","PND14","EtOH[50mM]","Control",229.280006780915,"NMDAr",10,-9
"1417","16d11.P1","PND14","EtOH[50mM]","Control",-377.746564089251,"AMPAr",11,-8
"1418","16d11.P1","PND14","EtOH[50mM]","Control",-303.649887921154,"AMPAr",11,-7
"1419","16d11.P1","PND14","EtOH[50mM]","Control",-415.771464626915,"AMPAr",11,-6
"1420","16d11.P1","PND14","EtOH[50mM]","Control",-311.706528163484,"AMPAr",11,-5
"1421","16d11.P1","PND14","EtOH[50mM]","Control",216.067349298363,"NMDAr",12,-4
"1422","16d11.P1","PND14","EtOH[50mM]","Control",230.186814773558,"NMDAr",12,-3
"1423","16d11.P1","PND14","EtOH[50mM]","Control",223.746152877092,"NMDAr",12,-2
"1424","16d11.P1","PND14","EtOH[50mM]","Control",203.848692884671,"NMDAr",12,-1
"1425","16d11.P1","PND14","EtOH[50mM]","50mM",-437.74411983327,"AMPAr",13,0
"1426","16d11.P1","PND14","EtOH[50mM]","50mM",-502.929663612123,"AMPAr",13,1
"1427","16d11.P1","PND14","EtOH[50mM]","50mM",-513.732885755247,"AMPAr",13,2
"1428","16d11.P1","PND14","EtOH[50mM]","50mM",-343.383772752646,"AMPAr",13,3
"1429","16d11.P1","PND14","EtOH[50mM]","50mM",269.987547630149,"NMDAr",14,4
"1430","16d11.P1","PND14","EtOH[50mM]","50mM",233.596064053592,"NMDAr",14,5
"1431","16d11.P1","PND14","EtOH[50mM]","50mM",278.212761153163,"NMDAr",14,6
"1432","16d11.P1","PND14","EtOH[50mM]","50mM",244.277215890014,"NMDAr",14,7
"1433","16d11.P1","PND14","EtOH[50mM]","50mM",-534.851048814688,"AMPAr",15,8
"1434","16d11.P1","PND14","EtOH[50mM]","50mM",-541.809056296701,"AMPAr",15,9
"1435","16d11.P1","PND14","EtOH[50mM]","50mM",-462.097146020313,"AMPAr",15,10
"1436","16d11.P1","PND14","EtOH[50mM]","50mM",-466.85788798169,"AMPAr",15,11
"1437","16d11.P1","PND14","EtOH[50mM]","50mM",290.132054671848,"NMDAr",16,12
"1438","16d11.P1","PND14","EtOH[50mM]","50mM",284.62435869089,"NMDAr",16,13
"1439","16d11.P1","PND14","EtOH[50mM]","50mM",274.056557853548,"NMDAr",16,14
"1440","16d11.P1","PND14","EtOH[50mM]","50mM",255.844830667963,"NMDAr",16,15
"1441","16d11.P1","PND14","EtOH[50mM]","50mM",-445.739724922249,"AMPAr",17,16
"1442","16d11.P1","PND14","EtOH[50mM]","50mM",-468.749977735571,"AMPAr",17,17
"1443","16d11.P1","PND14","EtOH[50mM]","50mM",-501.953101158507,"AMPAr",17,18
"1444","16d11.P1","PND14","EtOH[50mM]","50mM",-514.343237288757,"AMPAr",17,19
"1445","16d11.P1","PND14","EtOH[50mM]","50mM",264.77340167245,"NMDAr",18,20
"1446","16d11.P1","PND14","EtOH[50mM]","50mM",250.80797729857,"NMDAr",18,21
"1447","16d11.P1","PND14","EtOH[50mM]","50mM",257.594505064025,"NMDAr",18,22
"1448","16d11.P1","PND14","EtOH[50mM]","50mM",259.047723000953,"NMDAr",18,23
"1449","16d11.P1","PND14","EtOH[50mM]","wash",-479.492164725344,"AMPAr",19,24
"1450","16d11.P1","PND14","EtOH[50mM]","wash",-543.457005437177,"AMPAr",19,25
"1451","16d11.P1","PND14","EtOH[50mM]","wash",-485.046363680284,"AMPAr",19,26
"1452","16d11.P1","PND14","EtOH[50mM]","wash",-464.416481847651,"AMPAr",19,27
"1453","16d11.P1","PND14","EtOH[50mM]","wash",218.511661868277,"NMDAr",20,28
"1454","16d11.P1","PND14","EtOH[50mM]","wash",183.503641767676,"NMDAr",20,29
"1455","16d11.P1","PND14","EtOH[50mM]","wash",217.506035055922,"NMDAr",20,30
"1456","16d11.P1","PND14","EtOH[50mM]","wash",268.813347537111,"NMDAr",20,31
"1457","16d11.P1","PND14","EtOH[50mM]","wash",-415.954570086968,"AMPAr",21,32
"1458","16d11.P1","PND14","EtOH[50mM]","wash",-480.041481105503,"AMPAr",21,33
"1459","16d11.P1","PND14","EtOH[50mM]","wash",-492.370582082402,"AMPAr",21,34
"1460","16d11.P1","PND14","EtOH[50mM]","wash",-491.760230548892,"AMPAr",21,35
"1461","16d11.P1","PND14","EtOH[50mM]","wash",264.886752671531,"NMDAr",22,36
"1462","16d11.P1","PND14","EtOH[50mM]","wash",270.388635780741,"NMDAr",22,37
"1463","16d11.P1","PND14","EtOH[50mM]","wash",252.868640333134,"NMDAr",22,38
"1464","16d11.P1","PND14","EtOH[50mM]","wash",269.237687174694,"NMDAr",22,39
"1465","16d11.P1","PND14","EtOH[50mM]","wash",-524.658178205074,"AMPAr",23,40
"1466","16d11.P1","PND14","EtOH[50mM]","wash",-564.392063036565,"AMPAr",23,41
"1467","16d11.P1","PND14","EtOH[50mM]","wash",-567.260715244062,"AMPAr",23,42
"1468","16d11.P1","PND14","EtOH[50mM]","wash",-539.550755622714,"AMPAr",23,43
"1469","16d11.P1","PND14","EtOH[50mM]","wash",267.546141496109,"NMDAr",24,44
"1470","16d11.P1","PND14","EtOH[50mM]","wash",268.176838080736,"NMDAr",24,45
"1471","16d11.P1","PND14","EtOH[50mM]","wash",265.645332434607,"NMDAr",24,46
"1472","16d11.P1","PND14","EtOH[50mM]","wash",270.586273420163,"NMDAr",24,47
"1473","16d11.P1","PND14","EtOH[50mM]","wash",-515.075659128969,"AMPAr",25,48
"1474","16d11.P1","PND14","EtOH[50mM]","wash",-532.104466913894,"AMPAr",25,49
"1475","16d11.P1","PND14","EtOH[50mM]","wash",-505.798315819619,"AMPAr",25,50
"1476","16d11.P1","PND14","EtOH[50mM]","wash",-516.174291889287,"AMPAr",25,51
"1477","16d11.P1","PND14","EtOH[50mM]","wash",244.73352632221,"NMDAr",26,52
"1478","16d11.P1","PND14","EtOH[50mM]","wash",233.837298231122,"NMDAr",26,53
"1479","16d11.P1","PND14","EtOH[50mM]","wash",241.077229992898,"NMDAr",26,54
"1480","16d11.P1","PND14","EtOH[50mM]","wash",231.52958814728,"NMDAr",26,55
"1481","16d12.P1","PND14","EtOH[50mM]","Control",-186.401358333911,"AMPAr",4,-64
"1482","16d12.P1","PND14","EtOH[50mM]","Control",-162.84178914043,"AMPAr",4,-63
"1483","16d12.P1","PND14","EtOH[50mM]","Control",-216.918935009403,"AMPAr",4,-62
"1484","16d12.P1","PND14","EtOH[50mM]","Control",-168.579093555423,"AMPAr",4,-61
"1485","16d12.P1","PND14","EtOH[50mM]","Control",356.189529212857,"NMDAr",5,-60
"1486","16d12.P1","PND14","EtOH[50mM]","Control",386.381585070478,"NMDAr",5,-59
"1487","16d12.P1","PND14","EtOH[50mM]","Control",375.363286672689,"NMDAr",5,-58
"1488","16d12.P1","PND14","EtOH[50mM]","Control",315.740661156397,"NMDAr",5,-57
"1489","16d12.P1","PND14","EtOH[50mM]","Control",-187.133780174122,"AMPAr",6,-56
"1490","16d12.P1","PND14","EtOH[50mM]","Control",-185.546866186997,"AMPAr",6,-55
"1491","16d12.P1","PND14","EtOH[50mM]","Control",-218.139638076423,"AMPAr",6,-54
"1492","16d12.P1","PND14","EtOH[50mM]","Control",-194.885244649698,"AMPAr",6,-53
"1493","16d12.P1","PND14","EtOH[50mM]","Control",351.297997637157,"NMDAr",7,-52
"1494","16d12.P1","PND14","EtOH[50mM]","Control",346.223360601404,"NMDAr",7,-51
"1495","16d12.P1","PND14","EtOH[50mM]","Control",367.065412252829,"NMDAr",7,-50
"1496","16d12.P1","PND14","EtOH[50mM]","Control",290.280282901415,"NMDAr",7,-49
"1497","16d12.P1","PND14","EtOH[50mM]","Control",-196.89940471028,"AMPAr",8,-48
"1498","16d12.P1","PND14","EtOH[50mM]","Control",-212.890614888238,"AMPAr",8,-47
"1499","16d12.P1","PND14","EtOH[50mM]","Control",-208.435048693616,"AMPAr",8,-46
"1500","16d12.P1","PND14","EtOH[50mM]","Control",-208.129872926862,"AMPAr",8,-45
"1501","16d12.P1","PND14","EtOH[50mM]","Control",296.020493752281,"NMDAr",9,-44
"1502","16d12.P1","PND14","EtOH[50mM]","Control",234.677258198667,"NMDAr",9,-43
"1503","16d12.P1","PND14","EtOH[50mM]","Control",286.728618263562,"NMDAr",9,-42
"1504","16d12.P1","PND14","EtOH[50mM]","Control",299.232105392893,"NMDAr",9,-41
"1505","16d12.P1","PND14","EtOH[50mM]","Control",-190.307608148374,"AMPAr",10,-40
"1506","16d12.P1","PND14","EtOH[50mM]","Control",-167.602531101807,"AMPAr",10,-39
"1507","16d12.P1","PND14","EtOH[50mM]","Control",-199.951162377829,"AMPAr",10,-38
"1508","16d12.P1","PND14","EtOH[50mM]","Control",-183.166495206308,"AMPAr",10,-37
"1509","16d12.P1","PND14","EtOH[50mM]","Control",290.102990313109,"NMDAr",11,-36
"1510","16d12.P1","PND14","EtOH[50mM]","Control",354.561925123498,"NMDAr",11,-35
"1511","16d12.P1","PND14","EtOH[50mM]","Control",341.485870127018,"NMDAr",11,-34
"1512","16d12.P1","PND14","EtOH[50mM]","Control",316.920674121183,"NMDAr",11,-33
"1513","16d12.P1","PND14","EtOH[50mM]","Control",-184.020987353222,"AMPAr",12,-32
"1514","16d12.P1","PND14","EtOH[50mM]","Control",-204.101552805696,"AMPAr",12,-31
"1515","16d12.P1","PND14","EtOH[50mM]","Control",-192.56590882236,"AMPAr",12,-30
"1516","16d12.P1","PND14","EtOH[50mM]","Control",-200.256338144584,"AMPAr",12,-29
"1517","16d12.P1","PND14","EtOH[50mM]","Control",315.941205231693,"NMDAr",13,-28
"1518","16d12.P1","PND14","EtOH[50mM]","Control",359.715035927845,"NMDAr",13,-27
"1519","16d12.P1","PND14","EtOH[50mM]","Control",316.926486992931,"NMDAr",13,-26
"1520","16d12.P1","PND14","EtOH[50mM]","Control",317.998961830384,"NMDAr",13,-25
"1521","16d12.P1","PND14","EtOH[50mM]","Control",-257.56834714116,"AMPAr",14,-24
"1522","16d12.P1","PND14","EtOH[50mM]","Control",-242.73680487687,"AMPAr",14,-23
"1523","16d12.P1","PND14","EtOH[50mM]","Control",-241.699207269904,"AMPAr",14,-22
"1524","16d12.P1","PND14","EtOH[50mM]","Control",-218.017567769721,"AMPAr",14,-21
"1525","16d12.P1","PND14","EtOH[50mM]","Control",289.943136340047,"NMDAr",15,-20
"1526","16d12.P1","PND14","EtOH[50mM]","Control",330.918069289676,"NMDAr",15,-19
"1527","16d12.P1","PND14","EtOH[50mM]","Control",309.474385412363,"NMDAr",15,-18
"1528","16d12.P1","PND14","EtOH[50mM]","Control",315.188438340364,"NMDAr",15,-17
"1529","16d12.P1","PND14","EtOH[50mM]","Control",-259.826647815146,"AMPAr",16,-16
"1530","16d12.P1","PND14","EtOH[50mM]","Control",-186.828604407367,"AMPAr",16,-15
"1531","16d12.P1","PND14","EtOH[50mM]","Control",-205.871572252875,"AMPAr",16,-14
"1532","16d12.P1","PND14","EtOH[50mM]","Control",-211.486806361166,"AMPAr",16,-13
"1533","16d12.P1","PND14","EtOH[50mM]","Control",309.558672052704,"NMDAr",17,-12
"1534","16d12.P1","PND14","EtOH[50mM]","Control",261.122918214886,"NMDAr",17,-11
"1535","16d12.P1","PND14","EtOH[50mM]","Control",287.783654485772,"NMDAr",17,-10
"1536","16d12.P1","PND14","EtOH[50mM]","Control",254.571811755214,"NMDAr",17,-9
"1537","16d12.P1","PND14","EtOH[50mM]","Control",-213.439931268397,"AMPAr",18,-8
"1538","16d12.P1","PND14","EtOH[50mM]","Control",-226.806629852263,"AMPAr",18,-7
"1539","16d12.P1","PND14","EtOH[50mM]","Control",-194.946279803049,"AMPAr",18,-6
"1540","16d12.P1","PND14","EtOH[50mM]","Control",-205.993642559577,"AMPAr",18,-5
"1541","16d12.P1","PND14","EtOH[50mM]","Control",314.546116012242,"NMDAr",19,-4
"1542","16d12.P1","PND14","EtOH[50mM]","Control",301.29567486333,"NMDAr",19,-3
"1543","16d12.P1","PND14","EtOH[50mM]","Control",293.907514871987,"NMDAr",19,-2
"1544","16d12.P1","PND14","EtOH[50mM]","Control",275.695787686403,"NMDAr",19,-1
"1545","16d12.P1","PND14","EtOH[50mM]","50mM",-150.634758470233,"AMPAr",20,0
"1546","16d12.P1","PND14","EtOH[50mM]","50mM",-210.266103294146,"AMPAr",20,1
"1547","16d12.P1","PND14","EtOH[50mM]","50mM",-233.39842641417,"AMPAr",20,2
"1548","16d12.P1","PND14","EtOH[50mM]","50mM",-244.262683710645,"AMPAr",20,3
"1549","16d12.P1","PND14","EtOH[50mM]","50mM",364.690854143888,"NMDAr",21,4
"1550","16d12.P1","PND14","EtOH[50mM]","50mM",334.504611158014,"NMDAr",21,5
"1551","16d12.P1","PND14","EtOH[50mM]","50mM",351.533418942939,"NMDAr",21,6
"1552","16d12.P1","PND14","EtOH[50mM]","50mM",327.450691292165,"NMDAr",21,7
"1553","16d12.P1","PND14","EtOH[50mM]","50mM",-274.90233069284,"AMPAr",22,8
"1554","16d12.P1","PND14","EtOH[50mM]","50mM",-322.387679999907,"AMPAr",22,9
"1555","16d12.P1","PND14","EtOH[50mM]","50mM",-250.12205843234,"AMPAr",22,10
"1556","16d12.P1","PND14","EtOH[50mM]","50mM",-305.664047981737,"AMPAr",22,11
"1557","16d12.P1","PND14","EtOH[50mM]","50mM",344.802113459088,"NMDAr",23,12
"1558","16d12.P1","PND14","EtOH[50mM]","50mM",323.66360534853,"NMDAr",23,13
"1559","16d12.P1","PND14","EtOH[50mM]","50mM",288.504450582488,"NMDAr",23,14
"1560","16d12.P1","PND14","EtOH[50mM]","50mM",312.081458391212,"NMDAr",23,15
"1561","16d12.P1","PND14","EtOH[50mM]","50mM",-298.522935039671,"AMPAr",24,16
"1562","16d12.P1","PND14","EtOH[50mM]","50mM",-342.40721029903,"AMPAr",24,17
"1563","16d12.P1","PND14","EtOH[50mM]","50mM",-313.720688224067,"AMPAr",24,18
"1564","16d12.P1","PND14","EtOH[50mM]","50mM",-331.420882695853,"AMPAr",24,19
"1565","16d12.P1","PND14","EtOH[50mM]","50mM",340.820296311904,"NMDAr",25,20
"1566","16d12.P1","PND14","EtOH[50mM]","50mM",281.610384689701,"NMDAr",25,21
"1567","16d12.P1","PND14","EtOH[50mM]","50mM",330.569296984813,"NMDAr",25,22
"1568","16d12.P1","PND14","EtOH[50mM]","50mM",306.498195077534,"NMDAr",25,23
"1569","16d12.P1","PND14","EtOH[50mM]","50mM",-325.927718894264,"AMPAr",26,24
"1570","16d12.P1","PND14","EtOH[50mM]","50mM",-247.619617144949,"AMPAr",26,25
"1571","16d12.P1","PND14","EtOH[50mM]","50mM",-202.636709125273,"AMPAr",26,26
"1572","16d12.P1","PND14","EtOH[50mM]","50mM",-237.487781688686,"AMPAr",26,27
"1573","16d12.P1","PND14","EtOH[50mM]","50mM",260.736362243664,"NMDAr",27,28
"1574","16d12.P1","PND14","EtOH[50mM]","50mM",320.408397169811,"NMDAr",27,29
"1575","16d12.P1","PND14","EtOH[50mM]","50mM",292.494987037293,"NMDAr",27,30
"1576","16d12.P1","PND14","EtOH[50mM]","50mM",311.546674190422,"NMDAr",27,31
"1577","16d12.P2","PND14","EtOH[50mM]","Control",-149.291985096511,"AMPAr",4,-32
"1578","16d12.P2","PND14","EtOH[50mM]","Control",-116.455072593681,"AMPAr",4,-31
"1579","16d12.P2","PND14","EtOH[50mM]","Control",-93.0786088602533,"AMPAr",4,-30
"1580","16d12.P2","PND14","EtOH[50mM]","Control",-74.4018519348516,"AMPAr",4,-29
"1581","16d12.P2","PND14","EtOH[50mM]","Control",143.479113348798,"NMDAr",5,-28
"1582","16d12.P2","PND14","EtOH[50mM]","Control",152.003689766819,"NMDAr",5,-27
"1583","16d12.P2","PND14","EtOH[50mM]","Control",112.804589136117,"NMDAr",5,-26
"1584","16d12.P2","PND14","EtOH[50mM]","Control",144.426611443675,"NMDAr",5,-25
"1585","16d12.P2","PND14","EtOH[50mM]","Control",-118.28612719421,"AMPAr",6,-24
"1586","16d12.P2","PND14","EtOH[50mM]","Control",-96.9848586747164,"AMPAr",6,-23
"1587","16d12.P2","PND14","EtOH[50mM]","Control",-115.295404680012,"AMPAr",6,-22
"1588","16d12.P2","PND14","EtOH[50mM]","Control",-106.018061370662,"AMPAr",6,-21
"1589","16d12.P2","PND14","EtOH[50mM]","Control",97.1679641347694,"NMDAr",7,-20
"1590","16d12.P2","PND14","EtOH[50mM]","Control",122.291195828385,"NMDAr",7,-19
"1591","16d12.P2","PND14","EtOH[50mM]","Control",112.345372268048,"NMDAr",7,-18
"1592","16d12.P2","PND14","EtOH[50mM]","Control",121.116995735347,"NMDAr",7,-17
"1593","16d12.P2","PND14","EtOH[50mM]","Control",-110.168451798529,"AMPAr",8,-16
"1594","16d12.P2","PND14","EtOH[50mM]","Control",-102.081293979524,"AMPAr",8,-15
"1595","16d12.P2","PND14","EtOH[50mM]","Control",-94.4518998106505,"AMPAr",8,-14
"1596","16d12.P2","PND14","EtOH[50mM]","Control",-94.2993119272731,"AMPAr",8,-13
"1597","16d12.P2","PND14","EtOH[50mM]","Control",86.2848150051138,"NMDAr",9,-12
"1598","16d12.P2","PND14","EtOH[50mM]","Control",125.550763660915,"NMDAr",9,-11
"1599","16d12.P2","PND14","EtOH[50mM]","Control",117.579863276863,"NMDAr",9,-10
"1600","16d12.P2","PND14","EtOH[50mM]","Control",101.129436230836,"NMDAr",9,-9
"1601","16d12.P2","PND14","EtOH[50mM]","Control",-108.94774873151,"AMPAr",10,-8
"1602","16d12.P2","PND14","EtOH[50mM]","Control",-101.928706096146,"AMPAr",10,-7
"1603","16d12.P2","PND14","EtOH[50mM]","Control",-139.61791329038,"AMPAr",10,-6
"1604","16d12.P2","PND14","EtOH[50mM]","Control",-99.6398878454843,"AMPAr",10,-5
"1605","16d12.P2","PND14","EtOH[50mM]","Control",114.375517725937,"NMDAr",11,-4
"1606","16d12.P2","PND14","EtOH[50mM]","Control",124.918613858351,"NMDAr",11,-3
"1607","16d12.P2","PND14","EtOH[50mM]","Control",114.833281376069,"NMDAr",11,-2
"1608","16d12.P2","PND14","EtOH[50mM]","Control",111.331026148072,"NMDAr",11,-1
"1609","16d12.P2","PND14","EtOH[50mM]","50mM",-128.78417357058,"AMPAr",12,0
"1610","16d12.P2","PND14","EtOH[50mM]","50mM",-112.609857932569,"AMPAr",12,1
"1611","16d12.P2","PND14","EtOH[50mM]","50mM",-121.154779401707,"AMPAr",12,2
"1612","16d12.P2","PND14","EtOH[50mM]","50mM",-128.326409920448,"AMPAr",12,3
"1613","16d12.P2","PND14","EtOH[50mM]","50mM",116.315563671736,"NMDAr",13,4
"1614","16d12.P2","PND14","EtOH[50mM]","50mM",161.278126640295,"NMDAr",13,5
"1615","16d12.P2","PND14","EtOH[50mM]","50mM",113.547183501887,"NMDAr",13,6
"1616","16d12.P2","PND14","EtOH[50mM]","50mM",103.76702678636,"NMDAr",13,7
"1617","16d12.P2","PND14","EtOH[50mM]","50mM",-137.023919272963,"AMPAr",14,8
"1618","16d12.P2","PND14","EtOH[50mM]","50mM",-141.44896789091,"AMPAr",14,9
"1619","16d12.P2","PND14","EtOH[50mM]","50mM",-137.176507156341,"AMPAr",14,10
"1620","16d12.P2","PND14","EtOH[50mM]","50mM",-153.350822794352,"AMPAr",14,11
"1621","16d12.P2","PND14","EtOH[50mM]","50mM",118.597115832713,"NMDAr",15,12
"1622","16d12.P2","PND14","EtOH[50mM]","50mM",129.641572153368,"NMDAr",15,13
"1623","16d12.P2","PND14","EtOH[50mM]","50mM",106.796986184856,"NMDAr",15,14
"1624","16d12.P2","PND14","EtOH[50mM]","50mM",130.048473175708,"NMDAr",15,15
"1625","16d12.P2","PND14","EtOH[50mM]","50mM",-132.293694888262,"AMPAr",16,16
"1626","16d12.P2","PND14","EtOH[50mM]","50mM",-136.413567739453,"AMPAr",16,17
"1627","16d12.P2","PND14","EtOH[50mM]","50mM",-165.557853464549,"AMPAr",16,18
"1628","16d12.P2","PND14","EtOH[50mM]","50mM",-129.241937220712,"AMPAr",16,19
"1629","16d12.P2","PND14","EtOH[50mM]","50mM",105.474557862251,"NMDAr",17,20
"1630","16d12.P2","PND14","EtOH[50mM]","50mM",104.37737831987,"NMDAr",17,21
"1631","16d12.P2","PND14","EtOH[50mM]","50mM",143.396279926393,"NMDAr",17,22
"1632","16d12.P2","PND14","EtOH[50mM]","50mM",143.548867809771,"NMDAr",17,23
"1633","16d12.P2","PND14","EtOH[50mM]","50mM",-179.595938735276,"AMPAr",18,24
"1634","16d12.P2","PND14","EtOH[50mM]","50mM",-207.824697160107,"AMPAr",18,25
"1635","16d12.P2","PND14","EtOH[50mM]","50mM",-182.95287216958,"AMPAr",18,26
"1636","16d12.P2","PND14","EtOH[50mM]","50mM",-187.988272321036,"AMPAr",18,27
"1637","16d12.P2","PND14","EtOH[50mM]","50mM",160.195479277284,"NMDAr",19,28
"1638","16d12.P2","PND14","EtOH[50mM]","50mM",162.883932460601,"NMDAr",19,29
"1639","16d12.P2","PND14","EtOH[50mM]","50mM",154.49159887484,"NMDAr",19,30
"1640","16d12.P2","PND14","EtOH[50mM]","50mM",139.247342716463,"NMDAr",19,31
"1641","16d12.P2","PND14","EtOH[50mM]","50mM",-208.129872926862,"AMPAr",20,32
"1642","16d12.P2","PND14","EtOH[50mM]","50mM",-200.195302991233,"AMPAr",20,33
"1643","16d12.P2","PND14","EtOH[50mM]","50mM",-189.361563271433,"AMPAr",20,34
"1644","16d12.P2","PND14","EtOH[50mM]","50mM",-211.791982127921,"AMPAr",20,35
"1645","16d12.P2","PND14","EtOH[50mM]","50mM",140.664230204968,"NMDAr",21,36
"1646","16d12.P2","PND14","EtOH[50mM]","50mM",178.411566116679,"NMDAr",21,37
"1647","16d12.P2","PND14","EtOH[50mM]","50mM",164.882107123877,"NMDAr",21,38
"1648","16d12.P2","PND14","EtOH[50mM]","50mM",155.167345215512,"NMDAr",21,39
"1649","16d12.P2","PND14","EtOH[50mM]","50mM",-217.590321696264,"AMPAr",22,40
"1650","16d12.P2","PND14","EtOH[50mM]","50mM",-245.51390435434,"AMPAr",22,41
"1651","16d12.P2","PND14","EtOH[50mM]","50mM",-261.230456342219,"AMPAr",22,42
"1652","16d12.P2","PND14","EtOH[50mM]","50mM",-208.892812343749,"AMPAr",22,43
