"Slice","AgeGroup","Treatment","Date","Age","Sex","Weight","rSoln","xSoln","Cut.Time","Rig","HP","FirstIO","StimFile","StimMag","Comment","KO","mVmax","t_mVmax","LTD","Bl_slope","Bl_var","-15","-14","-13","-12","-11","-10","-9","-8","-7","-6","-5","-4","-3","-2","-1","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59"
"P14f-AP5W_9","PND14","AP5[50uM]","2018_10_10",13,"M",25.9,"rACSF","rACSF","9:00","Luis","L1","2018_10_10_1011.atf","2018_10_10_1015.abf","0.0","","Omit","-1.15898098755007",3.01,94.1308038350909,2.11221272693063,3.37979629567876,-22.7688275492609,-30.7701618847399,-17.6328804166143,-24.298819581432,-17.4292710279285,-21.5923673283028,-8.84584664930492,-10.1700027084102,-16.8414904273211,-20.5377186341951,-7.23950069998607,-9.07565407749253,12.6213474679028,11.6603409291287,-7.96653361955286,-30.2639361186102,-19.957330970754,-8.98761143485673,-22.6126887344213,4.40510477220515,-7.68925952250974,2.28047473360655,11.8368307752351,22.2136752012207,36.4715349280197,50.9995905666776,42.8149155926273,49.054615510327,57.1747309657551,60.4566148998825,66.5221932209147,68.9184147914337,75.8429383557279,78.7544704073308,73.5991078186305,86.4706700627907,75.6116357869883,75.8394729652635,74.0260386152016,75.7436309743328,68.4869613204217,61.0889245646692,77.8991745624922,79.8368440042742,77.4929320801045,76.345334671606,67.123571788306,80.1809703714857,72.4656811786287,83.5930419348542,93.1895383492977,80.1120077691386,93.7615524558348,105.965782407567,94.7252450429927,97.7027286418427,104.090281806,108.223123392505,114.069231576458,117.00178784824,117.459138196171,111.64349457974,120.308225865056,116.568397744001,119.895181774658,118.751273629016,102.544322222963,108.282533256125,94.6365886321518,101.071689021585,94.9893897353625,86.6229513727103,92.1349849234961,100.301099153594,96.6055939902921
"P14f-AP5W_10","PND14","AP5[50uM]","2018_10_11",14,"M",30,"rACSF","Sucrose","6:45","Scott","L2","2018_10_11_0000.atf","2018_10_11_0005.abf","0.05","","Keep","-0.935050354003906",3.11,11.4062375056008,-0.151214981057565,-0.207500006336464,-0.464823473347138,0.0305192713399265,5.34132110212491,0.357583480525165,7.06536216973139,-1.91711191084113,2.595386893241,1.45339237251589,-0.585076051584792,0.306159509706845,-0.08186694356651,1.60336762184569,-1.36371810201827,-1.87120984198683,1.71342726572583,-12.3203200351002,5.40550251528309,6.66219875345575,8.93144421540985,17.763942520077,13.8594621934119,11.7164007619775,2.74795000408763,8.09594354841667,10.8945310629289,1.7187729577667,8.21439915124571,7.8489776340044,13.6807337034877,17.6065948309288,17.9419865558286,15.0499012475,3.69097719035271,7.86648968690706,12.987609252738,12.4408831239746,0.170700363949791,11.3491183602808,19.9592414495107,17.8217151931387,11.6251967168942,15.678394731786,9.92975148957791,22.3058237171784,15.4904492006933,17.0777522865635,18.1789935249151,14.9580423942865,11.718800618026,12.5248184774912,23.5868316298743,23.3458841425106,20.8437988751346,15.7866705232623,14.7603379700224,13.4105279109896,17.2162584716441,7.36848488516588,6.53852755667992,5.08524239791501,9.79942360123954,5.90226359853307,10.7939028587869,16.994822015718,30.9940077580194,19.986382683325,20.5358117404557,15.6735669015937,12.6174932926595,3.93386531058317,10.8153709752274,5.86099828087909,11.8810249333843,13.1976760438402,15.2761172946731
"P14f-AP5W_11","PND14","AP5[50uM]","2018_11_29",13,"M",27.3,"rACSF","rACSF","10:15","Luis","L2","2018_11_29_1023.atf","2018_11_29_1031.abf","0.04","","Keep","-1.23174679565528",3.27,-3.25323216656783,-0.478633276487762,-0.571069577176677,3.26166883044299,7.2219023438078,5.47772970382591,2.68826057071169,6.13394499674843,3.79077223695406,3.36540722508245,8.6084813747859,3.25890696473981,2.37056309353856,4.84485404612715,-1.68735074281291,-6.85456590296522,8.59481951799918,-4.89775691834818,-31.2314780841381,-14.3093223919659,-20.0849194240463,-16.4636226277678,-14.7061098952073,-14.9852393264236,-11.5117597356435,-2.03675722544939,-14.0903121142043,-4.92793859969608,-7.33089494634969,-3.93109775763953,-6.36711145014527,-4.6788487678854,-5.69955615436713,-1.66603588805545,-0.893793106374233,1.1928727317345,3.75373870494373,11.3234453798405,12.7266905004771,7.34873403288339,3.03835247035961,3.15130723196579,-1.67370673325429,-3.94458261146963,2.47694666085832,0.474428346504993,5.49006338605165,7.87807351828764,9.48474519333564,3.91005169845677,-8.14396871623686,10.0618638205818,14.3628992506159,13.747461333256,13.7064679516268,10.7218673301203,10.3403118281069,15.8016300101153,12.6757094261958,15.4313079031413,9.99167656059896,11.2145889955274,10.0527415835932,15.8461085361787,11.5834506345122,11.6076734912038,10.4104412505841,13.0911843482465,-0.146467284682288,-12.4599590753252,-4.51411483944604,6.43330070134415,7.07933208330135,6.00286198937705,3.75071838377407,-6.19404316730605,-14.8699898723358,-4.95570816634842
"P14f-AP5W_12","PND14","AP5[50uM]","2018_11_29",13,"M",27.3,"rACSF","rACSF","10:15","Scott","R4","2018_11_29_0013.atf","2018_11_29_0023.abf","0.035","","Keep","-1.21145675659232",3.18,-22.7525975358805,-0.0595844905254238,-4.0019656563966,0.885054312263222,7.85751158109251,-0.876426240084925,-3.76544117616467,-12.47349663414,-13.2966218547131,-11.7020601070783,-5.22155721202468,-4.09688339538489,-10.5245880158688,7.57872681043487,5.26709795679064,-4.68192400227916,-4.27146218890434,-3.89243857604204,-48.428598337809,-13.664885681426,-17.001595301561,-15.9182674158666,-23.5366864420684,-23.4959442151744,-15.5516429993183,-15.8202738829837,-19.4876600720867,-21.0042685919201,-17.556660859655,-15.7024540525263,-12.9564969082927,-12.4601213236115,-12.8734583319443,-20.5015077907276,-13.2084793927853,-20.8739185977032,-22.3671401687139,-22.9226643122756,-15.7646001533617,-11.3635937261659,-24.3321974133846,-15.7265007120656,-21.8907940484707,-19.0249938280993,-21.7529381648125,-21.8595163653705,-24.8057178642717,-11.2153103562222,-17.0921987097444,-18.0365519176462,-21.2356319497782,-17.9576639947949,-20.9504839490971,-36.2009973799207,-32.9913734630684,-27.0431212638112,-27.8381500185549,-27.9432871977854,-27.1949108803524,-27.5753785690921,-29.7504905476,-30.7449953930429,-34.4545586604069,-32.3314352679848,-22.5059844689006,-34.0735081174441,-36.8514111252552,-29.1521859072611,-16.5389525198215,-38.6485854116203,-45.2808181446426,-40.3733237794752,-38.7016451106984,-44.8723442480719,-31.0158759162018,-5.86379611894982,-17.3822761354747,-14.6286952607044
"P14f-AP5W_13","PND14","AP5[50uM]","2018_11_30",14,"F",27.9,"rACSF","rACSF","11:30","Scott","L3","2018_11_30_0000.atf","2018_11_30_0008.abf","0.03","","Keep","-1.31947021484508",3.09,-4.14509232440294,-0.437735410397585,0.875600558535302,10.4542967639894,8.78098045925447,0.414119627204144,2.19022367274016,4.10217321473428,5.8307069246712,8.22952722270016,5.6215240892903,9.30952065786252,8.26692330980674,-5.81187919304142,1.29548512402262,-0.406141164184916,4.42262175405139,0.499913479152355,-24.8688507211287,-15.1594395055135,-4.21515660530373,2.14326550083226,10.6153246972239,14.0329531780357,18.8171963847041,5.11016805265089,12.3208642426926,15.0167190912843,9.17920014336757,5.86176981282271,16.2620209925369,13.4978074065287,16.8811050859164,20.4089660683139,24.190644931088,27.7357479357429,25.7453778492893,22.1802696054303,18.1073741158466,20.9010090254478,14.0843449108801,11.2572038578575,13.5190934096841,8.32756940031179,10.4155451953342,10.6030467418828,5.12025922670622,-0.0508774407718562,5.80185604951701,0.583847277765344,0.282677290294984,-0.462821375645944,-1.63435680001321,-7.84073224937516,-3.19676882808346,-4.3993404003899,-0.760894533126248,-2.36814100757566,-6.28873492617579,-10.1202064701948,-12.4454676907526,-12.3130004795782,-4.01405664309554,-0.659040135432861,2.34791085066945,6.93842176184715,1.02863239694616,2.24542709939033,1.26679744673537,4.9198704632139,2.05295750675451,1.29389651438984,4.9293475406031,0.651366807078531,-1.44905468005851,-5.26589193202811,-6.99407156511194,-7.66781025189466
"P14f-AP5W_14","PND14","AP5[50uM]","2018_11_30",14,"F",27.9,"rACSF","rACSF","11:30","Luis","L4","2018_11_30_1013.atf","2018_11_30_1018.abf","0.03","","Keep","-1.21705474853564",3.23,-19.7838784399803,0.401071447637397,0.278456930543527,-3.44361444804157,-1.30593073258405,-6.84441049461454,-3.90107247827048,-4.43979867600453,-4.21743571477148,-3.90181352898192,-5.44609635880605,-3.9957929268915,-4.19972750640839,-3.69071643917169,-2.51998786770321,2.88806527968242,2.29935432294492,1.02328470424757,-36.8073978657631,-21.1571536347003,-24.621171196067,-25.6993230337076,-19.2665968722627,-20.3236685100481,-19.5077323506572,-18.3533145555143,-15.8987868845105,-16.0775616381961,-17.7314564215906,-12.7790139866879,-13.1218819302439,-14.9132472410478,-14.3692613040727,-19.7697908525859,-17.7486949569723,-19.261332139342,-19.1948135035037,-18.0568787631354,-15.80566229423,-21.6263823045429,-20.3090577810712,-26.3634341640245,-25.6501934132201,-25.4419515715229,-23.790843901885,-23.570919226446,-25.5645631697533,-25.6714216369293,-21.8507395910912,-23.8756472248039,-24.4819944374357,-25.4452129532859,-27.767523672463,-25.8621544358459,-28.3023297066611,-22.3224407179132,-17.0096674868864,-18.4922092739128,-13.7775621462435,-15.2805284409743,-13.6185114918746,-13.278845529528,-11.4378888758668,-7.22119390065482,-9.66141165295883,-2.81802591497052,-6.12119961632239,-5.19385874283681,-8.77608778046626,-15.8947582736976,-15.3438667336347,-15.0092490168892,-15.5405371877563,-15.484350951135,-18.2525587161614,-18.8095098564347,-20.8685369744015,-25.5044357017688
"P14f-CS_2-CS11","PND14","Control","2017_08_17",14,"F",37,"rACSF","rACSF","2:55","Luis",NA,"2017_08_17_1004.atf","2017_08_17_1007.abf","0.05","","Keep","-0.65338377237287",3.46,-34.5542277896128,-0.701672842927349,-2.27341699812349,5.82461662946791,3.13122227168981,10.7186487981322,11.6743902851015,5.86243469015197,2.88241945083757,5.549893003093,1.71536283670663,-5.79810741540506,4.59169588818769,0.581247919372458,1.47374941140303,2.13774636918885,0.674618461812074,-4.86736216177648,-47.2067544262537,-37.3329523524887,-26.296055196748,-25.4022510782343,-23.5392874764727,-21.9967497738175,-27.5154359800066,-26.0294435609609,-28.7162751198779,-26.2294895278396,-26.7225519363536,-41.0253214003821,-36.9232725367173,-33.4534152841804,-33.4164818953834,-24.7037186644847,-24.1422418740419,-22.4932307428847,-22.6413866157472,-15.1892786691411,-17.9001534782643,-17.4166081922596,-16.6610492384573,-16.8813844080767,-18.5510743613824,-17.2939492074055,-20.5936162064843,-20.7247599441577,-17.3254388488078,-16.7797232075256,-21.1431880591224,-22.7726565117087,-21.7451991567342,-21.8166427897048,-23.1729147104335,-22.627281626088,-22.3351380304986,-23.1368632832823,-20.9077306423009,-25.4114928259713,-22.8101531005767,-23.3638249513391,-19.6981102834989,-25.9313785515822,-25.5173992426031,-27.3115463581943,-22.6398383681795,-21.1168585662163,-23.5279332235729,-25.8341035933281,-20.6105264472654,-23.9904704996655,-24.4093726549481,-27.494029355256,-33.4354674972264,-32.0767764623593,-32.5895210275819,-38.6395920332198,-32.3158146451803,-37.1494347797228
"P14f-CS_3-CS22","PND14","Control","2017_09_09",13,"M",28,"rACSF","rACSF","10:55","Scott",NA,"2017_09_09_0004.atf","2017_09_09_0007.abf","0.05","","Keep","-0.996360778809857",2.88,-7.15106722539853,-0.699954189948249,-0.674558321287439,1.7995222291167,10.7378496133026,10.7830058884808,16.5994757907225,7.21675211335891,-3.51359330447512,6.67137560659141,5.24203045986246,13.6009208681658,0.801546390893364,1.01493135058021,-2.17761985848202,-6.29341119496583,-2.36589436015643,9.82199406302404,-21.0159911363662,4.72890839925914,-3.20198621044958,-1.01002331201823,8.93856569243457,2.05727316669284,10.0601711069216,10.0527324020019,14.9753732451951,14.2585431069369,12.0541370679364,5.09270134446842,3.35552936620418,1.0505235161894,-1.6725409040382,3.05902824619501,6.0021466641214,3.40652464884934,7.16162203306294,-1.81225914689801,5.30788830816972,-1.39264471501012,2.5900619005849,5.05421370428299,4.09929578820521,4.15377472366625,-0.772593556872337,-9.78665298279741,0.359908829151536,-4.39935234768214,-5.31466787624416,-4.72712040092811,-4.00736229043488,-7.22984012955638,-1.96050963180419,-16.9344848854064,-5.61153884064315,5.14544775294969,0.221650557103942,-12.6097653557022,-5.31853892462864,-7.17471623496114,-7.38048329833934,-10.3704469186198,-8.31054393976474,-7.02479246408872,-6.28991657581487,1.39443959982471,0.83150378042906,-9.08677552536278,-10.618059469002,-7.15347563989569,-11.3070088461421,-16.755644166286,-20.6709213304994,-9.0011598622872,-6.66598874935599,-7.23640286546703,-2.06746934981035,-10.7843153000721
"P14f-CS_4-CS23","PND14","Control","2017_09_09",13,"M",28,"rACSF","rACSF",NA,"Luis",NA,"2017_09_09_1000.atf","2017_09_09_1003.abf","0.05","","Keep","-0.856977462769785",3.37,-17.1380248146636,-0.159349152144453,-0.976581975570289,0.192102366611024,7.04911998661377,-2.34874979284002,-2.52190171456378,4.2556156783951,-2.33963145196478,2.87226574635457,0.630581092887937,-2.96170861229066,-1.25086365623574,-2.27519408347275,1.15514679700068,5.20491328575842,1.59703986559465,-5.68190586488102,-55.9716344549732,-30.8122062918832,-23.2287605435654,-23.1594401331637,-10.8355971982621,-4.92098560642943,-8.04540957758884,-6.78066826804181,-5.5442908933954,-10.4062341029656,-5.83099879011174,-10.5698601162027,-15.2840117414095,-12.3445877213992,-13.6362479306194,-3.82039665226405,-6.38365376870854,-10.608308286066,-11.3546355371608,-10.5560495220949,-10.0819652421728,-12.9072636301538,-16.526080242717,-4.59918434544085,-8.50610947227291,-8.51015769491777,-12.4218467210791,-8.89083867943999,-6.88052292007922,-11.9712972680383,-8.76752971138896,-14.7848299866279,-6.46197636493048,-12.2151591278517,-6.47694606277398,-10.8580389927923,-4.61717429956606,-11.0828861559553,-13.8132673026938,-6.05214326585579,-13.6094737366322,-12.7548349077814,-3.2448569888562,-5.24931079100327,-5.54120114711814,-23.6152729159929,-16.2274661506619,-11.6721913456016,-13.4021072798836,-14.0244373345086,-8.75711754933948,-9.86676420078203,-4.61334852462195,-13.4126798095932,-18.9120991210583,-16.2767454881117,-17.056932757489,-11.3808871221218,-21.4412976891266,-19.5342610164691
"P14f-CS_5-CS24","PND14","Control","2017_09_09",13,"M",28,"rACSF","rACSF",NA,"Sunny",NA,"2017_09_09_2000.atf","2017_09_09_2004.abf","0.05","","Keep","-1.08909332275355",4.07,-4.99249029154296,0.313789528404424,0.268295560324549,-4.24937839802085,-5.43372485974167,-0.67593399186191,-5.2227620282065,0.727303156480602,-0.103178698318345,-6.02027754159622,-5.93262627039259,-3.53704842418435,-1.41761685054593,2.23854365001711,-2.39041713671308,-1.61568741768077,-1.29481057321134,3.0623714775881,-33.8972101742082,-21.9356660783918,-14.6443750484331,-4.78406639991363,-6.90920936749708,-8.02113413756993,-3.74997468187415,-0.790316785756062,5.0377464014985,1.60694342019082,4.44034092469374,5.93226889276247,7.82361698222715,6.00414950304101,3.69407739247303,1.33685614650783,-4.05782146869531,1.92940091210021,5.84469275814077,3.5181642392579,2.71542565623861,-9.11028387758192,-8.49520264364968,-3.60288898527247,-4.61859266122691,-1.09325178281311,1.00295519044431,7.5016805607377,11.5428063188322,5.0118108667445,4.04965542085488,4.74789596418512,4.90170945757151,4.05578991912049,3.87934908710498,6.49303212280599,5.59951638445379,6.07461169190577,-3.64559813192865,5.34587588000721,1.36655130035481,4.60826149644495,2.41989922723664,-1.35822483370448,-5.86080345547184,-0.414166495796493,-3.70637189797533,-0.527672139341874,-2.26922539275341,-2.38120000511056,0.323958645331032,0.00944927012007213,1.99033144795253,-5.02258521214918,-1.52864947823301,-3.13411993827168,0.93765688162793,-4.85639929305573,-7.15370100795448,-10.7558881000608
"P14f-CS_6-CS25","PND14","Control","2017_09_09",13,"M",28,"rACSF","rACSF",NA,"Scott",NA,"2017_09_09_0011.atf","2017_09_09_0014.abf","0.05","","Keep","-1.08446502685785",3.57,-21.5196059244741,0.629506135964223,3.90560721675915,1.66447095564091,-10.7279880187596,-13.5968218055244,-7.19472133710447,-5.39846015175921,1.57722177609129,14.0922427406481,2.8996613315537,2.0615230839235,1.20721537576947,-0.256227057408125,-6.87933408035195,-0.687545223035016,0.785090444988271,7.03801591580684,-42.2782209660114,-19.4109558112311,-21.8477194793447,-22.1890414203687,-10.8730307095311,-18.3898737410876,-15.1064371816588,-7.98520377979935,-5.90531768415413,-9.68376308751454,-14.0489164633701,-12.0779979882327,-12.1841536979877,-12.5555812523551,-12.0455514428126,-12.0067223639556,-16.7197849621019,-13.5520742373139,-6.49295095259497,-11.8744528122014,-16.053259171252,-13.4103293316304,-16.2141715244366,-15.2484742793206,-11.1154976895736,-12.7803387485951,-12.8730708691019,-15.1789485363437,-12.0102240513191,-12.4484844249082,-9.64716574543927,-16.5106117853646,-19.7720854672512,-18.2164702930468,-18.413297812935,-19.044926164907,-20.7746225245099,-11.5429844487789,-14.7514250873391,-13.1638460269589,-23.7342248911249,-22.6581540513911,-17.7334135235297,-19.2218401029114,-19.5853097807789,-21.5306376717832,-12.8767055566064,-13.8630247490796,-14.4762801027249,-14.5078539771138,-11.7754700201037,-14.855595741248,-26.3117063945049,-23.138379442513,-22.3546398944109,-23.2348999410139,-22.340250307252,-20.1761884280345,-17.259038026221,-24.5876529198489
"P14f-CS_7-CS26","PND14","Control","2017_09_09",13,"M",28,"rACSF","rACSF",NA,"Luis",NA,"2017_09_09_1007.atf","2017_09_09_1010.abf","0.05","","Keep","-1.11855262755124",3.43,-13.5144851401071,-0.491820667873382,-2.40746840432419,9.4594442732695,-0.342133032055216,2.68562766327722,0.902493395877642,3.76468727389695,2.58217099289683,-0.596167885316476,6.66717656074343,-4.07845544466427,-0.904880974770478,9.29241953215976,5.54218163622424,-3.80190413245181,-10.7926745701016,-0.240022465830549,-46.9700263033321,-31.6740042136373,-20.966583870507,-24.3442724943566,-27.6287277401075,-20.8916746420198,-12.5754013202374,-13.5898349134922,-10.6866306441167,-12.5111001433648,-11.2813611735319,-15.5279165960934,-11.1146924643018,-8.14820090650004,-4.11315265861305,-9.82797622846394,-10.4860414345025,-9.99162804329285,-5.25713799452035,-16.0945258310934,-18.2199195039803,-16.7603545586225,-19.2840852384092,-14.2695131185874,-16.6030729966436,-14.7718346686691,-9.63373839981857,-22.2275623988818,-19.9844007280808,-17.6975541963322,-7.84139648057264,-17.832395016491,-6.04389600626315,-7.20467395370612,-11.2557035481019,-16.9612407377836,-11.1470643281189,-17.9140750584338,-15.0689556289608,-20.145181606935,-12.7954366795083,-11.2280732637075,-20.7140350585609,-16.0666669758396,-19.2402995542919,-14.8735073595069,-18.5166119626265,-12.1220119681168,-7.71445506998468,-17.0761613627171,-20.5725041002666,-21.272291921847,-19.0077816189124,-17.1578313013456,-11.3813091021252,-15.5887711405111,-11.5553772035205,-15.7440510345913,-10.995956722776,-13.6882695991367
"P14f-CS_8-CS27","PND14","Control","2017_09_10",14,"M",32,"rACSF","rACSF",NA,"Scott",NA,"2017_09_10_0000.atf","2017_09_10_0003.abf","0.05","","Keep","-1.19666748047125",3.39,-16.0278520774002,0.420224144796694,2.03484490279238,-2.66412885809689,-7.24268056630247,-10.8022023251989,-5.04257924849952,3.57194457535751,3.90750295696066,-3.64254689285765,3.6112941607161,-1.19551674233264,1.95844992101763,-1.46225628509784,3.03040123791052,-1.39052461692263,0.403049775072262,-0.580670110962345,-33.8950277704168,-20.7145575311398,-18.8565656348319,-14.9699671943726,-17.4945194449156,-13.7132790398793,-5.96951774501989,-9.90870036613737,-12.0240242087829,-8.87997712854568,-9.57451496546162,-11.1364612339013,-10.8901273480065,-11.3197882978448,-11.7133151811897,-4.38457718591556,-16.7703518932847,-14.0288088168069,-20.9501940194932,-15.2840401096475,-18.2975768770877,-19.9876145096042,-17.8759908231543,-15.5856609221685,-15.1223402730074,-10.8575782471335,-11.9209480575619,-15.1999672583126,-13.7090431371672,-18.74381997667,-13.7906781890611,-16.1774247378074,-14.4040299279397,-13.7890171928288,-19.8046956384743,-16.1166395956915,-15.4614952715578,-23.5886818906114,-20.5166389273444,-24.5209723499574,-21.5953282436529,-17.4474442281734,-26.7409477798902,-25.4080892440474,-25.6280592087282,-21.2093661780589,-18.7118470669276,-24.1198302824148,-12.469271227439,-18.0923080315264,-20.0341745243966,-11.5230489477464,-17.6366576309192,-16.9723848623171,-17.4908087236737,-15.9387508027631,-16.8154845605819,-16.3027846318407,-14.0292465552808,-17.0529938365343
"P14f-CS_9-CS28","PND14","Control","2017_09_10",14,"M",32,"rACSF","rACSF",NA,"Scott",NA,"2017_09_10_0010.atf","2017_09_10_0013.abf","0.05","","Keep","-1.21770324707256",3.26,-14.1442143473943,-0.297882701719733,-0.616522133487107,-1.02585189178261,2.73574684050305,8.24422003556238,5.38352221134126,2.86529887789453,6.09075970765589,-2.23739143398228,4.34686505990098,-0.115773981492993,-1.46489341871234,-2.82338225017845,-0.137990930915947,-0.95776297383243,5.9200835649746,-2.00094741004777,-34.8903674963803,-22.0192265153892,-26.0053871777317,-23.2384103414478,-20.7178544476162,-18.5121802024849,-14.6267550713285,-10.4623091027267,-5.04025651122404,-13.005230069125,-9.33509897486644,-14.298411024804,-12.3943905972424,-7.28368443697352,-1.65768936933539,-9.50493955498881,-9.78047969412583,-9.15310390834001,-8.12559652801646,-7.91987728201296,-4.83929260150067,-4.84204978540035,-3.97312190291656,-4.63692983342867,-3.19172850160362,-4.41450615733523,-2.01095747086723,2.491052398806,-1.77145217132532,-0.43648138549284,-2.49828164247707,0.958401664103832,-6.36614065559274,-9.23907275753581,-4.37240370051126,-3.30220444602213,-2.81326359352268,-4.40672353088203,-1.87584660102512,-5.73956998081675,-8.8915150504417,-5.67322445629816,-11.6736086340817,-14.6937294660068,-7.3848181579371,-13.0498239076447,-10.3429145007333,-9.87736080006061,-16.3075219057192,-9.06893097283688,-11.34644660052,1.17397918647949,-18.5305119014238,-19.1102566541534,-21.0962406501748,-16.5177342513187,-5.84064874707722,-15.5605501385024,-18.0951193669554,-14.7070192331179
"P14f-CS_10-CS29","PND14","Control","2017_09_11",15,"F",32,"rACSF","rACSF",NA,"Scott",NA,"2017_09_11_0000.atf","2017_09_11_0003.abf","0.05","New person made aCSF, No LTD in Control Slices this day. Omit?","Keep","-1.16069030761976",2.82,-9.73924149056647,-0.229866214734335,-1.59369375606815,10.0794266487902,0.718150819271997,0.552742449194326,2.63105856854958,-5.70332832406312,1.3103014477492,-2.44695574103504,-0.0407399649334508,-2.15459962145323,-2.56051431285306,-4.40199515446923,2.83939447015014,-1.10228876429075,-3.75089709465841,6.41578654326823,-30.6068413124399,-19.3838216543064,-19.3833099466039,-20.1841918729995,-10.6595383748703,-12.7916039399674,-6.09981802760443,-3.10371345357507,-8.02588756005362,-5.07204870137384,-1.99414573541462,7.02098964519304,2.93582105810857,-1.2720683850371,1.65034999216762,-2.67330553591472,0.60423692859959,-7.27208086618141,-5.27877562377374,-7.33279040041943,-6.32520336069064,-10.5939461843807,-3.28925019919267,-8.46344653151884,-3.91961878077232,-0.781396184561331,1.87919329523541,-4.90583462183359,-2.24421176099594,-3.67855040280227,-1.71954873757812,-0.598566703708428,-4.90139582130273,-2.56083432681396,2.80898943131875,-0.464231423137306,-0.729780334792181,-0.879180303373587,2.21435880628738,-2.45865348619078,-1.69430411571223,0.0409248477017741,-11.7531623210012,-4.16331241920946,-0.878482313134782,-2.60123915840683,2.58670924925491,-2.69619463429204,-0.700248144564682,-3.39989650917457,-1.8313514523341,-0.114926234297911,-2.90582966679068,-6.41823741832134,-9.81236062877137,-8.3392699451112,-10.3038418131805,-7.88780306548369,-10.8917297742464,-11.2735628548106
"P14f-CS_11-CS30","PND14","Control","2017_09_11",15,"F",32,"rACSF","rACSF",NA,"Scott",NA,"2017_09_11_0007.atf","2017_09_11_0009.abf","0.05","New person made aCSF, No LTD in Control Slices this day. Omit?","Keep","-1.26213378906172",3.14,-12.7829858162513,-0.456756750943484,-1.5360667049398,4.09588887854622,0.16038144877038,7.28572563604175,10.147291380532,3.63634996516123,-0.721884323842033,3.16876989933372,1.63913134034648,-2.24855799206729,2.03745658224146,0.486536355374596,2.14877655916423,2.73298135860402,-2.55156259075746,-2.81673168238538,-35.1901399800635,-27.7696247001619,-22.6188650290967,-22.2095378831374,-19.3988677669604,-10.1932845134562,-20.2690580302936,-16.55370482907,-13.348519684032,-11.7166972124213,-9.7502149273086,-14.2193759177144,-10.9574094111612,-5.67316224012373,-5.48945859756847,-0.907907612764959,-6.60320688984962,-0.843455376935893,1.56090742685315,-7.65603862336704,-10.358540093823,-3.55468595105293,-8.46950680706769,-6.85211178793054,-7.66458588076098,-8.35831914256669,-1.81412866640537,4.09604655122395,-8.10768938115214,-7.03281952919693,-1.22406257303368,-5.00422475489695,-8.94886344357472,-3.72743949309881,-5.61755133481125,-3.96901696664912,-3.69396463116242,-1.40523637949627,-5.26495277973021,-4.91160596740092,-10.4109706197296,-6.01641645012604,-6.06294909693463,-2.4829693702824,-11.9618011322287,-6.93583251133144,-6.13838781393292,-10.2362227217494,-10.5979346172448,-9.56034040826746,-11.5726139176213,-8.7355319485391,-7.70476599203512,-11.4585277777208,-8.46101394218478,-9.8578829938952,-11.0593398332756,-16.75621024094,-13.2420722249432,-12.9994237882027
"P14f-CS_12-CS36","PND14","Control","2018_01_14",14,"M",29.5,"rACSF","rACSF",NA,"Scott","Mid","2018_01_14_0000.atf","2018_01_14_0003.abf","0.04","","Keep","-1.21540374755834",3.2,-17.8028410054936,-0.163489581129025,-2.36881941171949,5.70508963161684,-0.0557783878068534,0.80574525134152,-6.90540972930491,5.0334059043478,-3.66043253447627,-5.34653176958602,-0.862184089479314,-3.14050168253539,-8.40657292827748,0.260383733530503,0.386513426819704,0.603121595091196,2.6298060600173,-3.87982481545868,-37.0403308483157,-22.1516734331277,-15.5916451631342,-18.6071438917609,-14.2290798831708,-6.09912175700941,-10.9956496069783,0.906154172801379,-0.878897051410576,-9.92005076314614,-6.72162706685015,-4.00264038444433,-4.95950670099755,7.49664766376151,-1.60235403929164,-2.87321164522238,-4.02869268712659,-2.63384145785014,8.33419406919376,3.03695369490296,5.65568322000519,5.8742671697309,-1.84449423550261,-5.82607847452471,1.08998801187153,-1.67691278956974,-2.63971513926496,-0.136716861635165,4.59927976341427,7.27528069875629,3.70462356327226,5.87988752748758,3.90052671437213,15.2514054613285,6.0695726979441,2.5540912392847,-0.461432908689957,8.46222161792556,0.0739089063957863,1.64549995702903,-2.36865356274291,-1.8587692740207,-3.46439026257069,3.34127152410004,-3.25762721889234,-4.45783624052527,-4.86566857749267,2.99385239393004,-14.2150633755307,-11.8172181378632,-9.37092651280805,-10.702808330212,-11.1955159904513,-9.48255182405812,-20.1726656444441,-19.1055189087403,-13.9983531426912,-16.0473792392548,-19.4346748381019,-20.4282788986799
